model,epoch,rouge,bleu,bleu_list,exact_match,f1,elapsed_time
seq2seq,140,27.574021535293152,12.902448660355793,"19.638242894049597,14.1806382146455,10.23522472695399,7.55568880577409",1.2096774193548387,28.829955780781603,9341.36795949936
seq2seq,150,27.647077225660468,12.96378929276006,"19.710467706006046,14.250185209037966,10.291968437031942,7.60253581896429",1.2096774193548387,28.91953723427434,10024.920815229416
seq2seq,160,27.647077225660468,12.984250677155682,"19.739776951665526,14.272451015077674,10.308943722420956,7.615831019458579",1.2096774193548387,28.91953723427434,10695.081813812256
seq2seq,170,27.577790537791312,12.969079705763868,"19.702602230475946,14.25900546238506,10.302468253554785,7.61224287663968",1.2096774193548387,28.852332933199076,11308.445250034332
seq2seq,180,27.577790537791312,12.969079705763868,"19.702602230475946,14.25900546238506,10.302468253554785,7.61224287663968",1.2096774193548387,28.852332933199076,11843.390673160553
seq2seq,190,27.577790537791312,12.969079705763868,"19.702602230475946,14.25900546238506,10.302468253554785,7.61224287663968",1.2096774193548387,28.852332933199076,12590.957738637924
seq2seq,200,27.577790537791312,12.969079705763868,"19.702602230475946,14.25900546238506,10.302468253554785,7.61224287663968",1.2096774193548387,28.852332933199076,12838.122378349304
acg,1,45.58482915165991,13.188147918828783,"21.371108779285986,15.929088987446132,10.60113734569983,4.851256562883181",0.4032258064516129,47.754619324504645,373.45667243003845
acg,2,43.772354580481874,7.318267416115208,"12.226352746796318,8.935391645475553,5.807311215703818,2.3040140564851397",0.4032258064516129,45.95498887311972,634.5594909191132
acg,3,44.41762573191859,3.9134231502697063,"6.33387555916975,4.612099695462009,3.0676514826459793,1.6400658638010874",0.8064516129032258,47.21827421117589,897.4576630592346
acg,4,46.34492040577159,4.393073372667259,"7.091469681396929,5.212399127775634,3.4581207194483974,1.8103039620480765",0.8064516129032258,49.257891555321194,1151.8938801288605
acg,5,45.37747370486401,4.846794460728059,"7.871794871793862,5.739174568556908,3.780207913527818,1.9960004890336496",0.0,48.01391834468078,1397.3084783554077
acg,6,47.14085404056107,10.253787009601458,"16.243386243381945,12.093207317875834,8.190046843412722,4.488507633735329",0.4032258064516129,50.18725694567955,1638.0399940013885
acg,7,47.18330006971069,13.992098824694018,"22.0332850940586,16.58246665304502,11.334415881934127,6.018227669738328",0.4032258064516129,50.013647488980354,1872.8794791698456
acg,8,46.74994237789343,8.19091600826874,"13.066999583850796,9.592974596811796,6.464096107546423,3.639593744865942",0.0,49.37786225740696,2158.116135597229
acg,9,45.063180565431644,3.9866075882757355,"6.374705822162449,4.642217854797699,3.1119510531658983,1.8175556229768968",0.8064516129032258,47.99651998234463,2402.229062795639
acg,10,46.7908655696276,10.321019070486916,"16.185729275966374,12.092754166649081,8.271830279062453,4.733762560269753",0.8064516129032258,49.74688807446773,2636.3021552562714
acg,20,40.219724841442336,16.74225642876437,"26.873385012908322,19.250403086223084,12.985013529817719,7.860224086108356",0.0,42.54808384967999,5211.460608482361
acg,30,39.27689680698805,15.682618247204221,"24.403597966357292,17.865634130529916,12.49009978300503,7.971141108924648",1.6129032258064515,40.675786298114446,7865.4529864788055
acg,40,38.86684478767585,22.71689418232623,"32.39555691883597,25.22172941287045,19.094906542312224,14.155383855286255",1.6129032258064515,40.31090645014033,9481.080038547516
acg,50,38.272404888499295,23.695108565231468,"33.26469081491687,26.06188934629109,20.03148936171658,15.422364738001331",2.0161290322580645,39.459482197523855,12348.928863286972
acg,60,37.145711898980345,23.166639771419653,"33.08202630682286,25.62567789890563,19.332115095751433,14.626739784198689",2.0161290322580645,38.48614965007858,15736.51085472107
acg,70,37.316690009936146,21.759272300303802,"31.872530195464655,24.37276111193173,17.83160392974769,12.960193964071138",2.0161290322580645,38.88659048504078,18626.98758506775
acg,80,36.86437963220843,21.582990928224273,"31.366014541444265,24.177144360728015,17.851937515739863,12.93686729498495",2.0161290322580645,38.50415339931036,29265.34382200241
