model,epoch,rouge,bleu,bleu_list,exact_match,f1,elapsed_time
acg,3,44.234035451060514,6.395306736627381,"10.880609652831973,7.567454432887385,4.838747668989775,2.294415191800388",0.8333333333333334,46.585094437989696,262.401296377182
acg,4,47.82882222524088,4.0867672768681444,"6.403488638970299,4.9174401291252074,3.3669375315576224,1.6592028078194507",0.8333333333333334,50.371782899551384,394.6251289844513
acg,5,46.528910360776706,3.875757650306605,"6.275862068964074,4.685946965629445,3.1406900957179587,1.4005314709149428",0.8333333333333334,49.17753978423961,415.74636054039
acg,6,46.14173663918201,12.764969661702555,"19.59412176345725,15.330026451056836,10.808979013777368,5.32675141851877",0.8333333333333334,48.173665787250705,440.17279863357544
acg,7,45.5192373402069,3.8970801854100383,"6.206896551722711,4.675846053596901,3.1713023524651365,1.534275783855404",0.0,48.083190243196036,501.2123980522156
acg,8,44.64710157474034,3.721383116849671,"6.0899653979224695,4.465274543367046,2.935683559454682,1.3946089666544856",0.0,47.60172124716732,561.6861593723297
acg,9,45.830207428067666,22.116130774484176,"28.54792627972074,24.806812260106444,20.710973073922116,14.398811484187402",0.0,48.18841506360855,657.0381803512573
acg,10,45.81992685844698,12.985950922311288,"19.87447698743384,15.5077479555032,10.874127740808055,5.687451005500054",0.0,48.1004751070626,609.2312095165253
acg,20,40.211893217834835,20.310023919554293,"28.983689208391112,23.15175213530401,17.78574145552806,11.318912878993997",0.8333333333333334,42.11021145034302,1304.392638683319
acg,30,39.07049301085875,22.161327728449862,"33.27484368593311,25.319050494088994,18.461559014642745,11.589857719134592",0.0,41.21589303226299,1851.8112313747406
acg,40,37.903940217594254,23.97698756865556,"35.494599012464455,26.83406608912906,19.916340812487988,13.662944360540742",0.0,39.051618955436055,2444.2661941051483
acg,50,37.914711264416646,23.934742410830584,"35.805626598419686,26.921486954588353,19.794396473045047,13.21745961726925",0.0,38.69964609947905,2985.1753125190735
acg,60,36.7657733482863,22.921760958782144,"34.40308087286983,25.74884905672985,18.79779370321261,12.737320202316296",0.0,37.575059682379106,3647.2614674568176
acg,70,36.98076369053421,22.177584757280904,"34.047919293778,24.94539079690222,17.903662796519377,11.813366141924",0.0,38.142894060333454,4157.890039205551
acg,80,37.68617990336829,23.629396351401212,"34.87179487175017,26.409011670904054,19.566486319105927,13.67029254384471",0.0,38.41343813781706,4813.7445385456085
acg,90,37.058986092494784,22.476161306262913,"34.241129531809655,25.441311553165114,18.273480473928565,11.948723666148325",0.0,37.90158529820164,5342.317320346832
acg,100,37.46429952935925,23.00558504163714,"34.49564134491346,25.72215837285587,18.850683085126665,12.95385736365257",0.0,38.456350875761345,5951.902556180954
acg,110,37.277327933930025,22.78607731633613,"34.19753086415531,25.480531195967533,18.65544666249181,12.810800542729863",0.0,38.33462703031626,6621.918756484985
acg,120,38.33144821474693,23.757798559339918,"35.44303797463868,26.524908177482292,19.504030202668083,13.559217882570602",0.0,39.35567510896237,5976.5605890750885
acg,130,38.27000803579665,23.638483672975827,"35.39823008845083,26.488376107572847,19.361751499356227,13.305576996523397",0.0,39.265905809634255,6307.660694599152
acg,140,38.25334412067651,23.371074034094196,"35.037406483746835,26.237725712405265,19.113063608602683,13.096100331621994",0.0,39.232825001553444,6821.807985067368
acg,150,38.25334412067651,23.371074034094196,"35.037406483746835,26.237725712405265,19.113063608602683,13.096100331621994",0.0,39.232825001553444,7330.217606782913
acg,160,38.26611836913187,23.436194081695447,"35.124999999956096,26.309107123678217,19.170481264667472,13.140187938480016",0.0,39.25176439549284,7806.496701002121
acg,170,38.26611836913187,23.436194081695447,"35.124999999956096,26.309107123678217,19.170481264667472,13.140187938480016",0.0,39.25176439549284,8316.825607538223
acg,180,38.26611836913187,23.436194081695447,"35.124999999956096,26.309107123678217,19.170481264667472,13.140187938480016",0.0,39.25176439549284,8807.808012008667
acg,190,38.249510402099496,23.256813754101575,"34.825870646722855,26.120130332277284,19.033360656549082,13.04789338085708",0.0,39.03606815004831,9305.00723195076
acg,200,38.26611836913187,23.384611809858537,"34.99999999995625,26.2622520426384,19.147713450769412,13.128481746070083",0.0,39.06657921030766,10164.285588026047
hredqs,1,0.30078895463510846,0.00093106016482352,"0.0036708884681124947,4.021256840158347e-05,8.930834066562093e-06,4.208788713439358e-06",0.0,0.33333333333333337,75.961186170578
hredqs,2,0.5430229148338989,0.05996852894484704,"0.2398741095798255,5.485238524255562e-09,2.060692794187284e-11,6.937172087905946e-10",0.0,0.5714285714285714,90.41213941574097
hredqs,3,0.336644591611479,0.04696866242423421,"0.09118894951861425,0.0911889495184243,0.004497825766966367,0.0009989248929319382",0.0,0.3703703703703704,105.6949851512909
hredqs,4,0.7939492216753,0.07978351518150603,"0.18741377567390355,0.13171101469506946,4.037912554203065e-06,5.232444496901005e-06",0.0,0.8492063492063493,117.21370148658752
hredqs,5,2.802373013907932,0.23740500471839324,"0.5572109955949023,0.39238956537070924,9.528390934235788e-06,9.929517027198091e-06",0.0,2.982804232804233,133.23085379600525
hredqs,6,1.0847043060357142,0.14187065378766542,"0.37434340655949516,0.19313618565798582,3.007104614757055e-06,1.5828565885145687e-08",0.0,1.133778258778259,147.65551733970642
hredqs,7,3.7361366208430233,0.455680396436398,"1.415794061078347,0.406923684994726,3.818532979856719e-06,2.1139539151912866e-08",0.0,3.9089105339105346,162.00692486763
hredqs,8,2.0969840710953638,0.2697681798961557,"0.7833545141419784,0.2957149605143775,3.2290528512054532e-06,1.5875415539473717e-08",0.0,2.1951659451659453,176.0550673007965
hredqs,9,2.393467505612202,0.3139530736618604,"0.9201363197828648,0.33567271252541375,3.2471897871173843e-06,1.5149376136498393e-08",0.0,2.510762385762386,189.41081428527832
hredqs,10,3.7178097925476146,0.7183530506193301,"1.4376782420629657,0.8359799474406416,0.5996218439571122,0.00013216901660090656",0.0,3.8210076960076957,203.2807319164276
hredqs,20,16.11426662030575,7.122673088572844,"11.233467212429984,7.9645507156912805,5.771369324288436,3.521305101881677",0.0,16.734183998644784,340.57408022880554
hredqs,30,34.15532843041203,19.62714230337036,"30.41989330165555,22.16242583757009,15.822589815529566,10.103660258726238",0.8333333333333334,36.12942955402965,476.5756804943085
hredqs,40,40.74251745419612,29.02012434923235,"40.47842659445564,31.326241486236682,24.71222203109701,19.56360728514007",3.3333333333333335,42.75864538580881,620.963273525238
hredqs,50,42.11643941738162,28.009564110887208,"40.773067331619984,31.216794616608695,23.30528327970179,16.743111215618352",2.5,43.522335369672135,755.8129227161407
hredqs,60,39.234816081352385,22.979462910554002,"35.03401360540246,25.908596619467733,18.645819685378616,12.329421731967196",2.5,40.3249207712787,896.7084157466888
hredqs,70,42.77341910673211,28.381177669469114,"41.32334581767625,31.642162386836247,23.63743727992542,16.92176519343853",2.5,44.86386402258649,1026.3226931095123
hredqs,80,42.363837356249526,26.883083936157888,"38.15350389317224,29.774040360968808,22.790696672480998,16.814094818009494",1.6666666666666667,44.07607603674036,1170.1642894744873
hredqs,90,41.89068393915503,27.628422273911497,"39.01601830659152,30.434229814676584,23.51482729491179,17.54861367946608",1.6666666666666667,43.635028214307084,1308.4093699455261
hredqs,100,43.25116491011585,29.509298290372406,"40.924855491282166,32.22154368683594,25.344258027566074,19.546535955805446",1.6666666666666667,45.09005466933354,1439.1844375133514
hredqs,110,43.80231322593976,31.504613329984313,"42.66666666661495,34.35319263137746,27.402667326606494,21.59592669533835",1.6666666666666667,45.46879055192378,1591.249457359314
hredqs,120,43.25968001234812,30.050696542073684,"41.45199063226996,32.92875266742255,25.866405894722995,19.95563697387924",1.6666666666666667,45.10725872964104,1735.5394361019135
hredqs,130,43.1632220743342,29.92622825853602,"41.334894613534736,32.7964676920477,25.709038524481052,19.864512204080594",1.6666666666666667,45.01466613704845,1858.294290304184
hredqs,140,42.4697709341738,28.63733288701725,"40.352941176423116,31.631184441425468,24.347885387585706,18.217320542634724",1.6666666666666667,44.300380422762736,2009.3864727020264
hredqs,150,42.59322772429725,28.78806077213865,"40.543735224538366,31.7930985018119,24.48453833891716,18.33087102328717",1.6666666666666667,44.443237565619874,2138.3579268455505
hredqs,160,43.1632220743342,29.92622825853602,"41.334894613534736,32.7964676920477,25.709038524481052,19.864512204080594",1.6666666666666667,45.01466613704845,2295.382789373398
hredqs,170,42.59322772429725,28.78806077213865,"40.543735224538366,31.7930985018119,24.48453833891716,18.33087102328717",1.6666666666666667,44.443237565619874,2372.277263879776
hredqs,180,42.59322772429725,28.78806077213865,"40.543735224538366,31.7930985018119,24.48453833891716,18.33087102328717",1.6666666666666667,44.443237565619874,2447.0496010780334
hredqs,190,42.59322772429725,28.78806077213865,"40.543735224538366,31.7930985018119,24.48453833891716,18.33087102328717",1.6666666666666667,44.443237565619874,2600.181173324585
hredqs,200,42.59322772429725,28.78806077213865,"40.543735224538366,31.7930985018119,24.48453833891716,18.33087102328717",1.6666666666666667,44.443237565619874,2738.728856563568
