model,epoch,rouge,bleu,bleu_list,exact_match,f1,elapsed_time
seq2seq,1,0.40775401069518713,0.006776785513505405,"0.02710707599667686,1.5105387776123266e-09,1.539570145112725e-08,4.915110453530175e-08",0.0,0.45454545454545453,41.111037731170654
seq2seq,2,0.40775401069518713,0.0022925797609462998,"0.009170294052785943,7.514207278029909e-10,6.2433232392380755e-09,1.7996255290436047e-08",0.0,0.45454545454545453,54.26621985435486
seq2seq,3,0.0,6.5767793425047995e-12,"7.696869881199102e-17,1.0885017773744731e-16,4.178503839633125e-13,2.5889081167179338e-11",0.0,0.0,67.63172674179077
seq2seq,4,0.0,6.5767793425047995e-12,"7.696869881199102e-17,1.0885017773744731e-16,4.178503839633125e-13,2.5889081167179338e-11",0.0,0.0,79.71881318092346
seq2seq,5,0.8485663700535742,0.08357004370895203,"0.3342801655163743,9.277525922717981e-09,3.6401864889431125e-11,5.506036562635598e-12",0.0,0.9166666666666666,92.82668447494507
seq2seq,6,0.0,3.3094522844475265e-14,"8.235871390119428e-17,1.1507787590327064e-16,3.5494333778304314e-16,1.3182571145031356e-13",0.0,0.0,104.19093942642212
seq2seq,7,0.0,6.5767793425047995e-12,"7.696869881199102e-17,1.0885017773744731e-16,4.178503839633125e-13,2.5889081167179338e-11",0.0,0.0,116.08527755737305
seq2seq,8,0.0,3.288551376962037e-16,"1.719607594976329e-16,2.124474648867324e-16,2.924349774991481e-16,6.385773489013014e-16",0.0,0.0,129.72077870368958
seq2seq,9,1.6508433518730512,0.2566965404719556,"1.026786144407343,1.7422478975464585e-08,5.43013138465605e-11,3.69931332646416e-12",0.0,1.702256077256077,141.61440587043762
seq2seq,10,1.342602794029808,0.4423187112790992,"1.1597670703981038,0.6095019830407348,5.771232272855123e-06,2.044528538467313e-08",0.0,1.3582251082251084,153.91640639305115
seq2seq,20,5.661526425342507,2.3169559690556185,"4.508743267967563,3.0715885958472073,1.6872391045036108,0.0002529079040931592",0.0,5.811584249084249,277.3683660030365
seq2seq,30,11.448377438030995,1.7860361944933316,"3.2067510548496143,2.0496301897284988,1.2383839042171239,0.6493796291780892",0.0,12.09247717637627,403.30015110969543
seq2seq,40,14.438634444911228,8.90422906477095,"14.540610721983422,10.012137921171496,6.6357952285727215,4.428372387356164",0.0,15.167908845540426,528.3961730003357
seq2seq,50,15.402054770415349,9.548933794209983,"15.293440035637756,10.837177563398047,7.334646877951399,4.730470699852733",0.0,16.267675664232527,651.0152943134308
seq2seq,60,16.666582137270197,9.779912778667423,"15.869854035463387,11.03306828439996,7.429564853546461,4.787163941259885",0.0,17.562825397540156,777.2091519832611
seq2seq,70,15.43153854022201,9.601201052808122,"15.736559600120275,10.72557414952587,7.268200021007827,4.674470440578514",0.0,16.270929523915935,902.1590745449066
seq2seq,80,16.382123014769295,9.98220760441673,"16.71721256224135,11.05590023541789,7.414292857812836,4.741424762194848",0.0,17.541504859313253,1032.009605884552
seq2seq,90,16.624790669593175,9.846555915576952,"16.361605702371,10.935235173184338,7.36496504086227,4.724417745890198",0.0,17.56113420227851,1153.9540107250214
seq2seq,100,17.21974301726644,10.089284755027968,"16.98487387966439,11.140169918540273,7.459066817814171,4.773028404093043",0.0,18.454516555219687,1290.5211238861084
seq2seq,110,16.149342042890442,9.846555915576952,"16.361605702371,10.935235173184338,7.36496504086227,4.724417745890198",0.0,17.319387064827037,1403.8762719631195
seq2seq,120,16.197698248973495,9.710002134723009,"16.00573687557949,10.812842663419454,7.314541890392122,4.706887109500965",0.0,17.069387064827037,1528.6173722743988
seq2seq,130,16.822698248973495,9.840819190115448,"16.343935242695924,10.927956770570653,7.364036510545975,4.727348236649241",0.0,17.694387064827037,1652.8042318820953
seq2seq,140,16.126351217010022,9.721470659612292,"16.040789904285297,10.82749623860058,7.316509920664027,4.701086574899267",0.0,16.980101350541325,1828.825246334076
seq2seq,150,16.126351217010022,9.721470659612292,"16.040789904285297,10.82749623860058,7.316509920664027,4.701086574899267",0.0,16.980101350541325,1929.560872077942
seq2seq,160,16.126351217010022,9.721470659612292,"16.040789904285297,10.82749623860058,7.316509920664027,4.701086574899267",0.0,16.980101350541325,2033.4138722419739
seq2seq,170,16.126351217010022,9.721470659612292,"16.040789904285297,10.82749623860058,7.316509920664027,4.701086574899267",0.0,16.980101350541325,2185.82905459404
seq2seq,180,16.126351217010022,9.721470659612292,"16.040789904285297,10.82749623860058,7.316509920664027,4.701086574899267",0.0,16.980101350541325,2916.7723109722137
seq2seq,190,16.126351217010022,9.721470659612292,"16.040789904285297,10.82749623860058,7.316509920664027,4.701086574899267",0.0,16.980101350541325,2862.500225543976
seq2seq,200,16.126351217010022,9.721470659612292,"16.040789904285297,10.82749623860058,7.316509920664027,4.701086574899267",0.0,16.980101350541325,2974.044687986374
acg,1,39.253388698024814,5.289413959854305,"10.358186668509955,6.911367457242471,3.8872903299483736,0.0008113837164224997",0.0,41.893620268620275,55.49619460105896
acg,2,39.28143783785896,7.4264496169484175,"12.53412525099625,9.901824246894668,6.99422710016783,0.27562186973492225",0.0,43.012050041461805,77.51093983650208
acg,3,53.17074555514188,18.39809732960805,"21.729087471384844,19.004956947258016,16.62080783370739,16.23753706608195",0.0,55.868721148132906,109.20164728164673
acg,4,51.524218725207994,16.811094409181557,"19.80097407923806,17.174299014747053,15.382822666527568,14.88628187621355",0.0,54.66382881824058,123.7555878162384
acg,5,53.462219780445075,20.968078118867034,"25.583389880978824,22.428195298391195,19.401147380282037,16.45957991581608",0.0,55.84654122154122,162.352445602417
acg,6,53.053118272288444,20.766287197273762,"27.070517966040526,22.918703658612845,18.409827981893446,14.666099182548239",0.0,55.953676170587926,171.92798495292664
acg,7,53.158862701021306,21.08549843807203,"25.381972622442824,22.46108446598708,19.427093288465734,17.071843375392497",0.0,55.5122165416283,208.42707014083862
acg,8,53.154688221537974,23.591822810329454,"29.494263815406814,25.716130155101087,21.410145112892113,17.746752157917793",0.0,55.09798422298422,217.38842678070068
