model,epoch,rouge,bleu,bleu_list,exact_match,f1,elapsed_time
seq2seq,1,0.09884625356494685,0.005008822720179271,"0.020035289539077725,8.940887959062759e-10,1.5510922087745528e-11,4.3203964166066345e-10",0.0,0.10775862068965517,290.6381769180298
seq2seq,2,0.9319102872936736,0.027142155975548247,"0.06893229162083749,0.039633281064706996,1.4658854063088083e-06,1.585331242197689e-06",0.0,1.0275883120710707,351.723108291626
seq2seq,3,1.0912648536172278,0.11193235282440983,"0.3562680917389543,0.09146072586186345,5.92188462532467e-07,1.5083590220861075e-09",0.0,1.1465737945466057,295.7590115070343
seq2seq,4,0.8972100141445122,0.016802923509350774,"0.05463538072233568,0.012576235879616884,7.724386770345821e-08,1.9158282208097875e-10",0.0,0.9221319804048641,443.6012589931488
seq2seq,5,1.3010224612401957,0.015875769258125626,"0.053817575778617864,0.00968544636679521,5.4756802799237566e-08,1.3028663153465075e-10",0.0,1.4189631426010767,480.4728126525879
seq2seq,6,3.1139857862448177,0.2558322142831701,"0.6170981336543321,0.29430769296116216,0.11191069285734381,1.2337659842227822e-05",0.0,3.3127530082018186,509.2068295478821
seq2seq,7,2.7526473672739273,0.07210138037072505,"0.1865044180144866,0.07578268391495711,0.026115690134721963,2.7294187345466438e-06",0.0,3.0077048745701505,583.1423463821411
seq2seq,8,4.740249201866366,0.1618651969451354,"0.375541221171672,0.20058157238898117,0.07133162567038212,6.368549506308432e-06",0.0,5.015976271512676,568.7301771640778
seq2seq,9,6.952319950601585,0.27421280171132423,"0.6286911792722023,0.31185191440246135,0.15629550524174984,1.2607928883356603e-05",0.0,7.556584221255962,586.1512494087219
seq2seq,10,12.02258545780722,1.5827747386296855,"3.3440773569695112,1.916979468430296,1.069969067960198,7.3061158736991e-05",0.0,12.487368121833914,655.8598575592041
seq2seq,20,25.011633372791227,2.0991495669995985,"3.56733902933114,2.362516750824829,1.516201432411191,0.9505410554312348",0.8620689655172413,26.11104674113971,1067.6093528270721
seq2seq,30,29.601926310296268,12.52933792453829,"18.760469011717436,13.835944393583476,10.179023987400406,7.341914305451834",2.1551724137931036,30.560113573340015,1524.5995581150055
seq2seq,40,29.396069364582324,8.594718912956338,"13.018401538035423,9.43285788154762,6.894219023917454,5.033397208324856",1.7241379310344827,30.6083153138486,2026.1953656673431
seq2seq,50,29.611478494117144,5.482989003312981,"8.598028477544979,5.991110832594011,4.260082842340157,3.082733860772776",1.7241379310344827,31.12959582807615,2472.8495140075684
seq2seq,60,28.952875286757333,17.43671720921295,"25.680933852125804,18.901625521004853,14.244490930625755,10.919818533095402",1.293103448275862,30.14338375988212,2914.060488462448
seq2seq,70,29.398251444159502,12.82027929044121,"19.42714819426342,13.947730870397848,10.228778240428468,7.677459856675098",1.293103448275862,30.61283247865446,3373.230493783951
seq2seq,80,28.970772340175028,12.025646161299985,"17.71535580523681,13.011760160962163,9.809734065662866,7.565734613338101",1.293103448275862,30.313240125971173,3687.4043979644775
seq2seq,90,29.28358732537924,19.764799996713393,"28.7804878048605,21.397929733859367,16.23963607108957,12.641146377044125",1.293103448275862,30.655025586033624,4253.1238803863525
seq2seq,100,28.611890005672013,19.466307629391917,"28.145896656517845,21.0760342163146,16.102140941992147,12.541158702743074",1.293103448275862,29.875366722543223,4724.2472314834595
