model,epoch,rouge,bleu,bleu_list,exact_match,f1,elapsed_time
seq2seq,1,0.0,3.087133888237421e-10,"2.399479045966419e-17,3.0351275933355444e-12,1.5235742247605821e-10,1.079460981230784e-09",0.0,0.0,32.29107213020325
seq2seq,2,0.0,3.087133888237421e-10,"2.399479045966419e-17,3.0351275933355444e-12,1.5235742247605821e-10,1.079460981230784e-09",0.0,0.0,38.71228003501892
seq2seq,3,2.0357437905511597,0.022110981389649672,"0.08844382053135563,5.932991845618641e-09,3.037287030448488e-08,6.872138091113558e-08",0.0,2.281746031746032,40.94247603416443
seq2seq,4,1.8680200043928568,0.20430065586939092,"0.8172025965822491,2.451607789719507e-08,1.2092369464408378e-10,2.2583129071518428e-09",0.0,2.03125,49.50423288345337
seq2seq,5,1.8680200043928568,0.2749853254488565,"1.0999412680440792,3.1038937345957525e-08,1.2382646254770843e-10,2.5885829646217304e-09",0.0,2.03125,54.351982831954956
seq2seq,6,1.8680200043928568,0.28407123796145967,"1.13628491717077,3.185074291878915e-08,1.2832834795596402e-10,2.695997177790511e-09",0.0,2.03125,61.0925829410553
seq2seq,7,3.029864581558301,0.29000418623884944,"1.1600167133903942,2.8744902564413187e-08,1.5504954198985425e-10,2.6650516164173697e-09",0.0,3.333333333333334,69.44172835350037
seq2seq,8,4.502655654595021,2.415633921117286,"4.2439976462903655,2.932591556205021,2.485389959085492,0.0005565228882658506",0.0,4.780982905982905,77.23722124099731
seq2seq,9,3.3709357246138563,2.247360319641974,"3.7789703086168367,2.8180518193900257,2.391913246665706,0.0005059038953265127",0.0,3.5590277777777777,77.51768946647644
seq2seq,10,4.8131193413019115,4.256141170541123,"5.127695001093414,3.9864179868874006,3.8184304727522558,4.092021221431421",0.0,5.034722222222222,82.55404162406921
seq2seq,20,16.13008989757517,10.7379955315507,"13.997453870089624,11.087635645889993,9.320860342643053,8.54603226758013",0.0,16.378968253968253,142.45379614830017
seq2seq,30,11.710591716687805,1.0439270149391366,"1.593252108714533,1.1012499113467011,0.8367591610472869,0.6444468786480251",0.0,12.067302366405059,215.46891689300537
seq2seq,40,11.289835400557328,0.5839633511135395,"0.9178743961348222,0.6684846020379368,0.44430330380241384,0.30519110247898495",0.0,11.683242990544816,264.25585293769836
seq2seq,50,16.364527113515532,1.229270328675665,"1.951672862451718,1.4231376936175766,0.9189342642017685,0.6233364944315972",0.0,16.820531593318496,330.2481756210327
seq2seq,60,18.01920647698512,13.877867776439823,"19.917414154773297,15.791023223394651,11.237295931256108,8.565737796335236",0.0,18.059471595655804,392.2022886276245
seq2seq,70,17.25283911447048,13.15880009083862,"18.968965861688854,14.693297775404288,10.710288183852057,8.262648542409282",0.0,17.33722326649958,455.4334542751312
seq2seq,80,17.52888785789151,14.215182497087214,"20.943494253936027,16.128166727000064,11.301069114629433,8.487999892783336",0.0,18.2780787753698,516.2819218635559
seq2seq,90,16.86337566764636,13.531072071892105,"19.964719941638577,15.046383476510561,10.83534775717721,8.277837112242068",0.0,17.570734434124528,578.2449951171875
seq2seq,100,17.10209422307342,13.561829899525506,"19.896673843052113,15.056328804846755,10.901363086195149,8.392953864008009",0.0,17.812331072779987,1388.9072713851929
seq2seq,110,17.10209422307342,13.561829899525506,"19.896673843052113,15.056328804846755,10.901363086195149,8.392953864008009",0.0,17.812331072779987,997.2208814620972
seq2seq,120,16.97283590307559,13.555877909254834,"19.917414154773297,15.056149889415144,10.885897890504403,8.364049702326492",0.0,17.689782053172145,934.3380889892578
seq2seq,130,17.10209422307342,13.561829899525506,"19.896673843052113,15.056328804846755,10.901363086195149,8.392953864008009",0.0,17.812331072779987,852.094621181488
seq2seq,140,17.10209422307342,13.509191407729439,"19.984723295423752,15.032794344232645,10.798502101506468,8.220745889754893",0.0,17.812331072779987,901.3004992008209
seq2seq,150,17.10209422307342,13.509191407729439,"19.984723295423752,15.032794344232645,10.798502101506468,8.220745889754893",0.0,17.812331072779987,972.8700919151306
seq2seq,160,17.10209422307342,13.509191407729439,"19.984723295423752,15.032794344232645,10.798502101506468,8.220745889754893",0.0,17.812331072779987,1039.7791867256165
seq2seq,170,17.10209422307342,13.509191407729439,"19.984723295423752,15.032794344232645,10.798502101506468,8.220745889754893",0.0,17.812331072779987,1116.9304265975952
seq2seq,180,16.949803774730338,13.496774786239772,"19.99151724239348,15.024048217887035,10.779224254516999,8.192309430161576",0.0,17.628507543368226,1181.546988248825
seq2seq,190,16.949803774730338,13.496774786239772,"19.99151724239348,15.024048217887035,10.779224254516999,8.192309430161576",0.0,17.628507543368226,1241.2020456790924
seq2seq,200,16.949803774730338,13.555877909254834,"19.917414154773297,15.056149889415144,10.885897890504403,8.364049702326492",0.0,17.628507543368226,1313.3861572742462
acg,1,39.88075131329124,7.990887382886002,"15.937868581271752,9.78490481483447,5.978017231737185,0.26275890370060356",6.25,45.093118686868685,42.57221555709839
acg,2,39.03745713233586,13.760943460994442,"29.871142937232225,17.321753622679946,7.849788832374103,0.0010884516914970131",0.0,42.581744236156,59.30863881111145
acg,3,49.916508350355556,19.618664927760438,"37.76069862368019,25.869064328153414,14.843115740260593,0.0017810189475517344",0.0,55.08050976800977,77.37224674224854
acg,4,44.21611917160928,23.667360449672746,"45.63364558088817,31.35594528714994,17.678064018249966,0.0017869124029100153",0.0,47.71070867538258,94.06640148162842
acg,5,52.310917145013704,20.026744512892964,"26.629686694781174,21.662962973396525,16.31059339253872,15.503734990855431",0.0,54.7547430209969,113.68966627120972
acg,6,51.89414980361592,22.990655309486844,"33.85293627864428,26.277751623933227,17.992403114356225,13.839530221013641",0.0,55.396533613445385,134.66057062149048
acg,7,52.74054707844933,28.950784542390487,"40.39928674966597,32.39149064721136,23.674459670712746,19.33790110197186",0.0,53.80164973914974,146.3003168106079
acg,8,46.942556645891564,1.374977247765929,"2.2406234778362197,1.5905702115745612,1.0004831704931179,0.6682321311598173",0.0,49.616979575597185,160.77463507652283
acg,9,50.1176143148079,1.5869325433843156,"2.4366471734880912,1.797584518837638,1.2428045607598681,0.8706939204516644",6.25,55.04623781735545,173.88049745559692
acg,10,57.56210697561347,29.0224251455597,"34.24223732951168,30.46028124799826,26.074372358641675,25.31280964608717",6.25,59.68987915679092,197.4048125743866
acg,20,54.79567948174557,31.05155381467869,"44.79051357028184,35.55848040787176,25.193485043956954,18.663736236604212",6.25,60.14949962318382,360.914466381073
acg,30,55.67818334038187,31.910366639189945,"42.67306133890318,35.189107853672226,27.127029526198648,22.652267837985736",0.0,59.30538211788212,544.2588293552399
acg,40,56.58400053093623,28.44898111317659,"36.03641480348057,30.885312807658888,24.48771681594297,22.38648002562393",0.0,59.581144367328584,695.7392752170563
acg,50,52.72117002226412,29.607440354734358,"39.783847538472614,32.584854574721895,24.92469898083778,21.136360324905155",0.0,56.15623594242015,880.8775637149811
acg,60,56.73995748099787,29.86028959206266,"36.03641480348057,31.49696253793397,26.526266751541648,25.38151427529446",6.25,59.42737452605874,1025.312433719635
acg,70,58.55951679206406,30.38451454479847,"36.80314703334185,32.43661840871263,27.0512537249272,25.24703901221221",6.25,61.6297554784397,1195.1369926929474
acg,80,58.55951679206406,30.38451454479847,"36.80314703334185,32.43661840871263,27.0512537249272,25.24703901221221",6.25,61.6297554784397,1186.251715183258
acg,90,56.99701679206406,28.44898111317659,"36.03641480348057,30.885312807658888,24.48771681594297,22.38648002562393",0.0,60.0672554784397,1434.2561388015747
acg,100,56.73356830842171,28.639280762793597,"36.52946980750757,31.207301893805585,24.599686405172914,22.220664944688313",0.0,59.72384888503309,1888.5137338638306
acg,110,56.73356830842171,28.639280762793597,"36.52946980750757,31.207301893805585,24.599686405172914,22.220664944688313",0.0,59.72384888503309,1801.5274801254272
acg,120,56.73356830842171,28.639280762793597,"36.52946980750757,31.207301893805585,24.599686405172914,22.220664944688313",0.0,59.72384888503309,1913.9010405540466
acg,130,56.73356830842171,28.639280762793597,"36.52946980750757,31.207301893805585,24.599686405172914,22.220664944688313",0.0,59.72384888503309,2081.9893152713776
acg,140,56.73356830842171,28.639280762793597,"36.52946980750757,31.207301893805585,24.599686405172914,22.220664944688313",0.0,59.72384888503309,2257.575317621231
acg,150,56.73356830842171,28.639280762793597,"36.52946980750757,31.207301893805585,24.599686405172914,22.220664944688313",0.0,59.72384888503309,2406.3899540901184
acg,160,56.73356830842171,28.639280762793597,"36.52946980750757,31.207301893805585,24.599686405172914,22.220664944688313",0.0,59.72384888503309,2598.9217977523804
acg,170,56.73356830842171,28.639280762793597,"36.52946980750757,31.207301893805585,24.599686405172914,22.220664944688313",0.0,59.72384888503309,2751.6602280139923
acg,180,56.73356830842171,28.639280762793597,"36.52946980750757,31.207301893805585,24.599686405172914,22.220664944688313",0.0,59.72384888503309,2708.530791759491
acg,190,56.73356830842171,28.639280762793597,"36.52946980750757,31.207301893805585,24.599686405172914,22.220664944688313",0.0,59.72384888503309,2805.948204278946
acg,200,56.73356830842171,28.639280762793597,"36.52946980750757,31.207301893805585,24.599686405172914,22.220664944688313",0.0,59.72384888503309,2969.5252742767334
hredqs,1,0.0,3.087133888237421e-10,"2.399479045966419e-17,3.0351275933355444e-12,1.5235742247605821e-10,1.079460981230784e-09",0.0,0.0,32.88101387023926
hredqs,2,0.0,3.087133888237421e-10,"2.399479045966419e-17,3.0351275933355444e-12,1.5235742247605821e-10,1.079460981230784e-09",0.0,0.0,36.88216304779053
hredqs,3,1.9984210795469075,0.15961958275681035,"0.6384776957938101,2.0190437538929998e-08,1.608862977637994e-07,4.541566960832388e-07",0.0,2.2222222222222228,43.87805438041687
hredqs,4,1.9984210795469075,0.15961958275681035,"0.6384776957938101,2.0190437538929998e-08,1.608862977637994e-07,4.541566960832388e-07",0.0,2.2222222222222228,46.51613998413086
hredqs,5,1.8680200043928568,0.3176903935183112,"1.2707615362431324,3.480123793033285e-08,1.3216452572250192e-10,2.8967098895502827e-09",0.0,2.03125,52.88526177406311
hredqs,6,1.8680200043928568,0.3176903935183112,"1.2707615362431324,3.480123793033285e-08,1.3216452572250192e-10,2.8967098895502827e-09",0.0,2.03125,57.67599964141846
hredqs,7,0.0,1.0890542773253159e-13,"6.353807681215659e-16,7.781793371336833e-16,1.048990535823889e-15,4.331591602890472e-13",0.0,0.0,63.85231828689575
hredqs,8,4.767353771048691,2.0086703818780918,"3.1769038406078303,2.460819133422485,2.259981599894117,0.13697695358793488",0.0,5.15625,68.63875269889832
