model,epoch,rouge,bleu,bleu_list,exact_match,f1,elapsed_time
acg,90,40.676065579893866,20.680628002772533,"28.083332920766285,22.66894346035205,18.323877179931756,13.646358450040038",0.0,42.93888056388056,2241.214709997177
acg,100,40.20506250180206,23.002371091069794,"31.85016661553514,25.606057546498175,20.29017119881931,14.263089003426547",0.0,42.38179875679876,2546.7269990444183
acg,110,40.193162414120174,23.504614024967513,"33.00794847537023,26.16034727365725,20.53204199762862,14.318118353213944",0.0,42.502844377844376,2789.866688489914
acg,120,39.68742056261219,21.524011310867486,"29.437020516315343,23.681193297712905,19.080295672988132,13.897535756453564",0.0,42.108904983904985,2967.543595790863
acg,130,40.16895318286249,23.529462877186212,"33.06904200622201,26.194470810255982,20.543484819820105,14.310853872446746",0.0,42.478454133941945,2917.6578907966614
acg,140,39.81375524597007,21.39941100218878,"29.165693588891738,23.513881076065456,19.005461743354495,13.912607600443438",0.0,42.27557165057165,3233.5626294612885
acg,150,39.81375524597007,21.441777437982033,"29.25765787950868,23.570763886063414,19.031073931816778,13.90761405453927",0.0,42.27557165057165,3321.658355951309
acg,160,39.81375524597007,21.441777437982033,"29.25765787950868,23.570763886063414,19.031073931816778,13.90761405453927",0.0,42.27557165057165,4069.5185940265656
acg,170,39.81375524597007,21.441777437982033,"29.25765787950868,23.570763886063414,19.031073931816778,13.90761405453927",0.0,42.27557165057165,3908.388323068619
acg,180,39.81375524597007,21.441777437982033,"29.25765787950868,23.570763886063414,19.031073931816778,13.90761405453927",0.0,42.27557165057165,4115.833263874054
acg,190,40.206796483083465,21.5713668277621,"29.556205408891422,23.690717657629023,19.095586540214434,13.94295770431352",0.0,42.69223831723831,4442.545992851257
acg,200,39.81375524597007,21.441777437982033,"29.25765787950868,23.570763886063414,19.031073931816778,13.90761405453927",0.0,42.27557165057165,4703.384505271912
hredqs,1,0.43696275071633234,0.0010467781076391536,"0.004153893182727146,2.6271527229255947e-05,4.858422939655243e-06,2.0892976605564367e-06",0.0,0.49999999999999994,45.75455975532532
hredqs,2,0.0,1.0523762832700038e-10,"4.153893182727143e-18,8.307786365558132e-13,4.858422939655245e-11,3.715355011210001e-10",0.0,0.0,56.53007745742798
hredqs,3,0.7644110275689221,0.037781405259573214,"0.15112561516458897,4.874921025013412e-09,5.171041142742016e-11,9.470724377309756e-10",0.0,0.8333333333333334,67.2824456691742
hredqs,4,0.8038579067990832,0.036390566825640625,"0.14556205100846017,4.729211251925607e-09,4.982757258187186e-08,1.6173731851580262e-07",0.0,0.9090909090909091,74.88927865028381
hredqs,5,2.405091249315752,0.4424156134087306,"1.1813751038862144,0.5882814826664688,5.827815850223397e-06,3.926638902033707e-08",0.0,2.581529581529581,82.41007041931152
hredqs,6,2.754174543194736,0.5034234387281393,"1.3782709545339167,0.6354166244727171,6.135096763155421e-06,4.080916063973793e-08",0.0,2.9527417027417022,95.00836038589478
hredqs,7,2.685645541361664,0.5144348874389498,"1.4101583389722872,0.6475749780345025,6.197829943449616e-06,3.491906651794826e-08",0.0,2.8593073593073592,103.38562750816345
hredqs,8,3.0171672804920995,1.3690333765468976,"1.5379545483407864,1.1534659112531869,1.15346591124758,1.6312471353460367",0.0,3.2164502164502164,114.56966972351074
hredqs,9,1.1011477872948114,0.13515175299268947,"0.5406069997001061,1.2221916877149733e-08,4.455429941529446e-11,4.180651481477793e-12",0.0,1.1666666666666667,114.7743227481842
hredqs,10,2.141531106669837,1.1802405512019725,"1.0362139531978851,0.9138548084033091,1.0031908047001312,1.7677026385065648",0.0,2.29978354978355,124.7280056476593
hredqs,20,10.138262527485963,3.596851640199721,"5.115331994324751,3.876801301554616,2.9122417550181394,2.4830315099013776",0.0,10.428658759541113,200.86200404167175
hredqs,30,12.298367208771255,6.645296271124966,"8.80115653256926,6.982352318983424,5.905793219742762,4.891883013204417",0.0,12.648742189183364,287.8726670742035
hredqs,40,15.483374905764812,8.553326449767523,"11.198544943074188,9.417529135612417,7.743820368961331,5.853411351422156",0.0,15.937506121329648,346.1503396034241
hredqs,50,16.66045824241552,9.771190718113964,"12.761985367525089,10.835080869264207,9.008748426886878,6.478948208779683",0.0,17.438442684766216,431.388546705246
hredqs,60,16.79282651010243,10.487515096661758,"14.179972794823525,11.810707474835613,9.456047638955452,6.503332478032439",0.0,17.43750612132965,495.0981547832489
hredqs,70,19.01913069711796,11.390239560826098,"15.538123326764094,12.85804452160552,10.267042313924577,6.897748081010199",0.0,19.64059469941823,577.3401274681091
hredqs,80,20.361748658462684,12.106799319778004,"16.38433860365941,13.428218031747056,10.851362849754437,7.763277793951113",0.0,20.989801048624578,662.29798579216
hredqs,90,19.52841532512935,11.994073233035119,"16.13809258034536,13.337886250850294,10.791528471436646,7.7087856295081805",0.0,20.156467715291242,741.5440375804901
hredqs,100,19.52841532512935,11.994073233035119,"16.13809258034536,13.337886250850294,10.791528471436646,7.7087856295081805",0.0,20.156467715291242,840.5825853347778
hredqs,110,19.54488875160206,12.22467920276434,"16.721869914399864,13.607734648866888,10.89021616105593,7.67889608673468",0.0,20.088594412123822,896.6297643184662
hredqs,120,19.52841532512935,12.011374971082546,"16.185545132045934,13.363999239925976,10.798114403395452,7.697841108962816",0.0,20.156467715291242,967.4431631565094
hredqs,130,19.52841532512935,12.056734976627064,"16.316181749666356,13.433824346963222,10.812783096516993,7.6641507133616855",0.0,20.156467715291242,1011.7265772819519
hredqs,140,19.52841532512935,12.056734976627064,"16.316181749666356,13.433824346963222,10.812783096516993,7.6641507133616855",0.0,20.156467715291242,1058.1698911190033
hredqs,150,19.52841532512935,12.056734976627064,"16.316181749666356,13.433824346963222,10.812783096516993,7.6641507133616855",0.0,20.156467715291242,1148.7847921848297
hredqs,160,19.52841532512935,12.056734976627064,"16.316181749666356,13.433824346963222,10.812783096516993,7.6641507133616855",0.0,20.156467715291242,1225.1153078079224
hredqs,170,19.52841532512935,12.056734976627064,"16.316181749666356,13.433824346963222,10.812783096516993,7.6641507133616855",0.0,20.156467715291242,1312.7882370948792
hredqs,180,19.52841532512935,12.056734976627064,"16.316181749666356,13.433824346963222,10.812783096516993,7.6641507133616855",0.0,20.156467715291242,1378.1386668682098
hredqs,190,19.52841532512935,12.056734976627064,"16.316181749666356,13.433824346963222,10.812783096516993,7.6641507133616855",0.0,20.156467715291242,1470.9736173152924
hredqs,200,19.52841532512935,12.056734976627064,"16.316181749666356,13.433824346963222,10.812783096516993,7.6641507133616855",0.0,20.156467715291242,1523.9553699493408
